id,title,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
17300.0,The Firm,,,1989,4.14,6.439,70.0,19.340285714285717,164.41899999999998,98.196,1.0864285714285713,11.204999999999998,2.59
10443.0,Fearless,,6995302.0,1993,11.513,6.938,122.0,16.916428571428575,219.585,39.017,1.9301428571428574,26.489,4.866
2758.0,Addams Family Values,47000000.0,48919043.0,1993,49.056,6.954,94.0,23.387571428571427,350.7040000000001,42.966,4.603000000000001,118.88899999999997,6.159
9300.0,Orlando,4000000.0,5377643.0,1992,8.684,6.962,90.0,13.021000000000003,151.481,24.859,2.931857142857143,68.55299999999997,4.222
424.0,Schindler's List,22000000.0,321365567.0,1993,54.192,8.569,195.0,35.399142857142856,427.73799999999994,91.098,13.642714285714288,157.505,37.943
14291.0,Searching for Bobby Fischer,,7266383.0,1993,14.013,7.145,110.0,20.35257142857143,238.54299999999995,32.638,4.891,51.098000000000006,7.712
10436.0,The Age of Innocence,34000000.0,32255440.0,1993,12.821,6.992,139.0,25.901142857142855,320.89300000000003,46.84,6.3497142857142865,88.99699999999996,14.303
695.0,Short Cuts,,6110979.0,1993,13.559,7.214,187.0,27.75671428571429,422.446,41.002,2.4255714285714283,26.457,4.023
136704.0,The Broadcast Tapes of Dr. Peter,,,1993,0.6,5.0,46.0,,,,0.6,0.6,0.6
136523.0,For Better or for Worse,,,1993,0.6,,57.0,,,,0.79,1.58,0.98
114526.0,I Am a Promise: The Children of Stanton Elementary School,,,1993,0.6,6.5,89.0,0.6,1.2,0.6,0.6,1.2,0.6
26408.0,The War Room,,901668.0,1993,7.223,7.227,96.0,1.9947142857142859,15.163,3.744,1.5685714285714287,12.180000000000001,1.981
193352.0,Blood Ties: The Life and Work of Sally Mann,3000.0,,1994,2.842,5.6,30.0,0.9475714285714283,9.032999999999998,1.886,1.4835714285714283,12.184999999999999,1.886
244865.0,Chicks in White Satin,,,1994,0.6,4.5,25.0,,,,0.6,0.6,0.6
244864.0,Defending Our Lives,,,1994,0.6,5.8,30.0,,,,0.79,1.58,0.98
151489.0,Hedd Wyn,,,1992,0.6,5.7,123.0,0.7685714285714285,5.38,1.4,0.6,1.7999999999999998,0.6
788.0,Mrs. Doubtfire,25000000.0,441286195.0,1993,27.992,7.18,125.0,15.854285714285712,202.40699999999995,27.071,8.102142857142859,208.203,20.216
8291.0,Poetic Justice,14000000.0,27515786.0,1993,15.603,6.881,109.0,16.377,202.727,26.295,6.362571428571428,57.37500000000001,10.425
10438.0,Beethoven's 2nd,15000000.0,118243066.0,1993,24.189,5.52,89.0,12.250571428571428,155.76799999999997,21.142,6.781142857142856,71.31299999999999,18.433
858.0,Sleepless in Seattle,21000000.0,227799884.0,1993,18.326,6.718,105.0,32.201,345.53,109.663,3.7941428571428575,112.19799999999998,4.417
244855.0,Blindscape,,,1993,0.6,5.7,8.0,,,,0.6,0.6,0.6
113063.0,Small Talk,,,1929,0.6,5.7,25.0,1.2521428571428572,11.165,1.4,1.4841428571428577,11.645,3.212
6947.0,The Village,60000000.0,256697520.0,2004,27.847,6.442,108.0,27.683285714285716,309.117,43.349,9.407857142857143,206.518,12.96
531.0,The Wrong Trousers,,,1993,16.674,7.742,30.0,3.747,3.747,3.747,3.2222857142857144,50.73099999999999,4.065
244858.0,Down on the Waterfront,,,1993,0.87,5.0,27.0,12.954400000000001,64.772,25.25,2.0643333333333334,12.386,3.211
244861.0,The Dutch Master,,,1993,1.912,3.1,28.0,6.455857142857142,52.007999999999996,11.755,1.0345714285714285,7.842,1.4
36485.0,Partner(s),,,2005,1.63,6.2,91.0,10.217142857142857,88.54400000000001,18.902,0.6,1.2,0.6
9350.0,Cliffhanger,70000000.0,255000211.0,1993,28.59,6.462,112.0,20.19685714285714,243.979,36.86,10.081142857142856,379.74399999999997,36.86
35588.0,Geronimo: An American Legend,35000000.0,18635620.0,1993,12.403,6.3,115.0,21.357857142857142,215.326,47.591,4.768000000000001,75.469,9.815
329.0,Jurassic Park,63000000.0,920100000.0,1993,27.669,7.934,127.0,27.23471428571429,279.919,56.268,10.451285714285715,246.8,37.943
9479.0,The Nightmare Before Christmas,24000000.0,75634409.0,1993,56.314,7.839,76.0,8.426142857142857,100.626,14.351,8.917,171.08600000000004,11.345
11566.0,Dave,28000000.0,92000000.0,1993,15.041,6.655,110.0,27.049857142857142,383.46900000000005,48.498,3.7144285714285714,42.304,11.226
278.0,The Shawshank Redemption,25000000.0,28341469.0,1994,99.15,8.701,142.0,28.775142857142857,355.14400000000006,73.177,13.066428571428572,228.17200000000003,19.358
13.0,Forrest Gump,55000000.0,677387716.0,1994,81.451,8.481,142.0,34.55914285714285,518.213,109.663,4.982571428571428,216.02499999999998,10.388
11593.0,Nobody's Fool,,,1994,9.205,6.846,110.0,16.698142857142855,191.531,28.225,2.3785714285714286,27.582,3.418
522.0,Ed Wood,18000000.0,5887457.0,1994,12.129,7.508,127.0,21.494142857142858,336.27600000000007,41.954,6.968571428571429,104.91899999999998,15.15
11450.0,Quiz Show,31000000.0,24822619.0,1994,8.722,7.258,133.0,23.94485714285714,377.3030000000001,50.251,13.126428571428573,140.252,26.542
1945.0,Nell,31000000.0,106683817.0,1994,9.304,6.6,112.0,23.759857142857147,182.70399999999998,91.098,7.179285714285713,55.243,32.403
57834.0,Blue Sky,,,1994,8.723,6.14,101.0,15.25885714285714,120.33299999999998,40.519,2.037142857142857,41.267,4.396
46797.0,Tom & Viv,,,1994,3.571,5.8,115.0,15.566714285714285,146.16699999999997,43.414,1.489142857142857,21.563,2.084
9587.0,Little Women,18000000.0,50083616.0,1994,16.948,7.299,115.0,26.02542857142857,309.35400000000004,37.739,1.9038571428571431,56.669999999999995,3.51
10731.0,The Client,45000000.0,117615211.0,1994,13.512,6.699,119.0,31.040142857142854,367.0919999999999,50.324,3.778857142857143,82.02599999999997,7.095
11382.0,Bullets Over Broadway,,,1994,12.105,7.144,98.0,17.299714285714288,273.449,24.329,7.022142857142856,122.68100000000001,18.298
628.0,Interview with the Vampire,60000000.0,223664608.0,1994,44.582,7.376,123.0,61.60471428571429,473.1240000000001,228.693,8.427571428571428,79.95099999999996,36.964
11318.0,The Madness of King George,,15238994.0,1994,11.823,6.751,107.0,13.873714285714286,200.245,32.83,2.3177142857142856,72.40099999999998,5.029
4476.0,Legends of the Fall,30000000.0,160638883.0,1994,23.114,7.4,133.0,21.737142857142857,229.673,41.709,5.541714285714286,137.79699999999997,8.369
13200.0,Red,2500000.0,,2008,11.074,6.591,93.0,20.59485714285714,197.111,29.335,5.639857142857143,117.38099999999999,29.335
12160.0,Wyatt Earp,63000000.0,25052000.0,1994,19.461,6.779,191.0,31.598428571428574,497.34299999999996,50.087,10.427571428571428,130.29500000000002,50.087
2759.0,"The Adventures of Priscilla, Queen of the Desert",2000000.0,11224491.0,1994,11.515,7.259,104.0,12.343285714285713,92.677,29.434,1.2848571428571431,13.193999999999997,1.96
9359.0,Maverick,75000000.0,183031272.0,1994,18.928,6.842,127.0,24.51342857142857,429.8770000000001,43.12,6.164428571428571,184.06799999999998,10.308
136520.0,Complaints of a Dutiful Daughter,,,1994,0.6,6.0,44.0,,,,0.6,2.4,0.6
325180.0,D-Day Remembered,,,1994,0.6,,54.0,,,,2.086,4.172,2.086
133434.0,Freedom on My Mind,,,1994,0.991,5.8,105.0,,,,0.6,1.7999999999999998,0.6
124472.0,A Great Day in Harlem,,527034.0,1994,1.342,7.2,60.0,1.95825,7.833,4.883,0.6025714285714285,4.218,0.618
85778.0,Maya Lin: A Strong Clear Vision,,,1995,1.299,7.2,105.0,,,,0.98,0.98,0.98
244879.0,Blues Highway,,,1994,0.6,,30.0,,,,1.9489999999999998,3.8979999999999997,2.804
623083.0,School of Assassins,,,1967,0.6,,8.0,,,,0.6,1.2,0.6
26131.0,Straight From the Heart,,,2003,3.185,6.65,100.0,6.186999999999999,47.476,18.494,1.7744285714285717,33.099000000000004,2.825
244878.0,A Time for Justice,,,1994,0.6,6.0,38.0,,,,2.086,2.086,2.086
14275.0,Hoop Dreams,700000.0,7830611.0,1994,8.23,7.662,174.0,1.8654285714285714,13.658,5.156,1.4094285714285717,16.3,1.422
619665.0,Before the Rain,,,2010,0.6,10.0,90.0,,,,1.3518571428571426,10.662999999999998,4.745
1059999.0,Burnt by the Sun,,,2022,0.6,,12.0,,,,0.6,2.4,0.6
3036.0,Mary Shelley's Frankenstein,45000000.0,112006296.0,1994,15.03,6.399,123.0,22.900142857142857,276.535,50.058,17.51142857142857,207.91699999999997,50.058
8587.0,The Lion King,45000000.0,763455561.0,1994,134.744,8.258,89.0,20.51557142857143,243.17,28.187,9.448714285714287,250.582,15.333
6280.0,Junior,60000000.0,108431355.0,1994,15.096,5.152,109.0,22.678428571428572,302.28999999999996,34.009,3.7587142857142863,79.45399999999998,4.46
12280.0,The Paper,6000000.0,48400000.0,1994,7.931,6.627,112.0,24.35828571428571,342.2560000000001,34.869,5.140285714285715,41.957,15.877
712.0,Four Weddings and a Funeral,4400000.0,245700832.0,1994,16.292,6.761,117.0,21.952285714285715,278.233,25.233,3.6861428571428574,30.726000000000003,9.354
48506.0,The Big Story,,,1994,0.6,6.1,2.0,4.231,4.231,4.231,1.43,10.01,2.268
48273.0,Bob's Birthday,,,1994,2.016,6.6,12.0,1.3191666666666666,7.915000000000001,1.908,1.0571428571428572,11.408,1.094
88414.0,The Janitor,,,2003,1.126,4.6,93.0,2.1052857142857144,16.537,4.72,0.79,3.16,0.98
26466.0,Triangle,12000000.0,1594955.0,2009,36.719,6.929,99.0,6.617857142857142,48.685,14.146,2.2017142857142855,62.64999999999999,4.137
47981.0,Franz Kafka's It's a Wonderful Life,,,1993,1.598,6.6,23.0,7.4475999999999996,37.238,12.442,12.853,25.706,12.853
244871.0,Kangaroo Court,,,1994,0.844,,33.0,3.7584285714285715,26.909,8.753,14.511,14.511,14.511
244873.0,On Hope,,,1994,0.631,,34.0,8.343428571428571,62.22599999999999,19.292,9.081,9.081,9.081
72525.0,Syrup,6000000.0,,2013,7.301,5.635,90.0,14.672142857142857,143.58200000000002,22.477,6.656714285714286,54.353,22.15
113454.0,Trevor,,,1994,1.73,6.9,18.0,3.2111428571428573,29.078,15.246,1.8711428571428572,74.56299999999999,3.027
9331.0,Clear and Present Danger,62000000.0,215887717.0,1994,20.723,6.609,141.0,24.956428571428575,387.402,43.414,5.538285714285713,231.47,7.712
1637.0,Speed,30000000.0,350448145.0,1994,39.391,7.111,116.0,26.178857142857144,326.31,63.936,4.954714285714284,164.23000000000002,6.15
854.0,The Mask,23000000.0,351583407.0,1994,49.681,6.926,101.0,12.836285714285713,185.08999999999997,26.08,5.220428571428571,190.89,6.775
36955.0,True Lies,115000000.0,378882411.0,1994,34.265,7.043,141.0,20.15657142857143,209.69899999999996,24.634,10.906285714285715,317.56399999999996,18.532
1024.0,Heavenly Creatures,5000000.0,3049135.0,1994,16.245,7.003,109.0,14.491857142857143,130.59799999999998,37.861,7.908428571428571,65.16,15.535
680.0,Pulp Fiction,8000000.0,214179088.0,1994,71.147,8.49,154.0,36.15185714285714,507.7320000000001,49.68,18.955142857142864,273.7410000000001,34.009
451.0,Leaving Las Vegas,3600000.0,49800000.0,1995,23.544,7.261,111.0,40.05785714285714,431.20400000000006,164.7,3.250428571428572,108.11099999999998,3.846
2054.0,Mr. Holland's Opus,31000000.0,106269971.0,1995,13.065,6.996,137.0,17.974428571428568,198.83900000000003,26.452,3.807714285714286,76.87699999999998,4.669
10858.0,Nixon,44000000.0,13681765.0,1995,9.541,6.94,192.0,21.771714285714285,565.2230000000001,35.776,5.769571428571429,66.71199999999999,9.761
11780.0,Rob Roy,28000000.0,31596911.0,1995,15.003,6.737,139.0,28.984714285714283,262.615,69.329,2.2372857142857145,19.289000000000005,4.006
629.0,The Usual Suspects,6000000.0,23341568.0,1995,28.484,8.197,106.0,21.186285714285713,237.455,47.995,4.710285714285713,148.16199999999998,7.919
687.0,Dead Man Walking,11000000.0,39363635.0,1995,13.409,7.368,122.0,32.63857142857143,358.36,93.406,18.666285714285713,236.426,29.609
524.0,Casino,50000000.0,116112375.0,1995,34.486,8.017,179.0,23.804142857142853,278.246,50.058,7.303857142857145,152.38599999999997,16.291
688.0,The Bridges of Madison County,24000000.0,182016617.0,1995,21.694,7.69,135.0,10.082714285714285,94.28599999999997,32.439,11.819857142857142,94.524,32.439
11448.0,Mighty Aphrodite,15000000.0,6700000.0,1995,10.749,6.755,95.0,19.100428571428573,267.84000000000003,27.009,6.587714285714286,106.44299999999997,18.298
97406.0,Georgia,,,1995,4.594,5.8,115.0,12.807285714285713,112.68399999999997,25.944,5.2128571428571435,48.69199999999999,25.944
19101.0,A Little Princess,17000000.0,10015449.0,1995,12.928,7.634,97.0,11.973285714285714,133.94499999999996,23.145,6.824714285714285,89.33699999999997,10.144
35196.0,Restoration,19000000.0,,1995,11.05,6.253,117.0,27.895428571428575,267.64700000000005,38.5,2.672571428571428,27.72800000000001,4.829
31174.0,Richard III,,2748518.0,1995,10.25,6.8,104.0,23.599,251.76,36.597,13.329999999999998,122.82299999999998,36.597
414.0,Batman Forever,100000000.0,336529144.0,1995,31.452,5.403,121.0,30.967714285714287,321.231,44.972,7.764714285714286,217.07499999999996,13.93
197.0,Braveheart,72000000.0,213216216.0,1995,44.309,7.929,178.0,24.36442857142858,351.50500000000005,36.536,15.157714285714288,355.16999999999996,36.536
51352.0,Anne Frank Remembered,,1.0,1995,2.868,8.1,117.0,19.403,38.806,19.87,1.96,1.96,1.96
278484.0,The Battle Over Citizen Kane,,,1996,2.513,7.2,108.0,4.582999999999999,43.407999999999994,11.636,0.9068571428571428,9.348,1.38
149409.0,Hank Aaron: Chasing the Dream,,,1995,0.6,5.5,120.0,,,,2.947,2.947,2.947
124643.0,Troublesome Creek: A Midwestern,,,1995,0.6,6.3,88.0,,,,0.817142857142857,6.32,0.98
244894.0,Jim Dine: A Self-Portrait on the Walls,,,1995,0.6,,28.0,0.6,0.6,0.6,0.6,1.2,0.6
17704.0,The Living Sea,,87600000.0,1995,3.328,7.2,39.0,3.1693333333333342,19.016000000000005,15.788,1.8997142857142857,30.39800000000001,3.954
244895.0,Never Give Up: The 20th Century Odyssey of Herbert Zipper,,,1995,0.6,6.0,40.0,0.6,0.6,0.6,0.8749999999999999,3.5,0.98
57130.0,One Survivor Remembers,,,1996,1.78,6.3,39.0,0.6,1.7999999999999998,0.6,0.9314285714285713,7.119999999999999,1.38
244897.0,The Shadow of Hate,,,1995,0.951,6.3,40.0,1.0781999999999998,5.391,2.097,1.2065714285714286,8.446,2.086
568.0,Apollo 13,52000000.0,355237933.0,1995,25.549,7.439,140.0,43.14985714285714,575.679,153.542,13.338714285714287,353.81899999999996,22.255
8963.0,Crimson Tide,53000000.0,157387195.0,1995,16.566,7.159,116.0,28.879142857142856,363.742,45.358,7.663714285714285,172.07799999999997,16.2
102961.0,Seven,,,1979,2.772,5.8,100.0,7.710142857142857,69.04499999999999,16.058,1.516,11.212,2.484
97788.0,Dust of Life,,,2006,0.6,6.5,90.0,0.6325714285714286,5.628,0.828,2.744,2.744,2.744
67617.0,The Quartet,,,1995,2.655,6.314,110.0,1.6395714285714287,14.55,3.536,0.8559999999999999,7.791999999999999,1.38
247963.0,The Star Maker,,,1939,0.633,,94.0,4.644285714285714,41.105000000000004,8.852,1.911,17.618,3.438
161495.0,Roommates,22000000.0,12400000.0,1995,3.527,6.2,108.0,16.296571428571433,144.887,41.501,1.5758571428571433,16.78,2.319
9087.0,The American President,62000000.0,107879496.0,1995,14.624,6.588,114.0,19.172285714285714,301.053,26.574,6.8872857142857145,93.315,14.011
10530.0,Pocahontas,55000000.0,346079773.0,1995,44.806,6.936,81.0,19.359857142857145,183.73,36.536,3.767,109.76599999999999,4.145
6620.0,Sabrina,2239000.0,10000000.0,1954,21.569,7.526,113.0,10.33057142857143,132.151,18.694,4.863571428571428,51.406,7.533
862.0,Toy Story,30000000.0,373554033.0,1995,131.052,7.968,81.0,38.44442857142857,411.42699999999996,153.542,14.269714285714286,342.34400000000005,15.624
52856.0,Unstrung Heroes,,,1995,3.054,6.0,93.0,8.939857142857143,92.25099999999999,18.392,5.107142857142857,48.14600000000001,17.299
1909.0,Don Juan DeMarco,25000000.0,68792531.0,1994,12.001,6.707,97.0,17.27857142857143,148.217,41.954,4.0955714285714295,38.69,8.968
214163.0,The Chicken from Outer Space,,,1996,1.211,7.2,8.0,1.22,1.22,1.22,1.317,9.818999999999999,1.733
532.0,A Close Shave,,,1995,15.032,7.536,30.0,4.708333333333333,14.125,7.791,2.8151428571428565,61.548,4.065
35976.0,The End,3000000.0,45000000.0,1978,6.713,5.4,100.0,12.80342857142857,141.476,23.988,8.244857142857143,68.858,23.988
67166.0,Runaway Brain,,,1995,3.703,6.588,8.0,10.0902,50.45099999999999,21.367,1.5815714285714289,20.638,2.413
244890.0,Brooms,,,1996,0.6,5.0,16.0,,,,0.6,1.2,0.6
194763.0,Duke of Groove,,,1996,1.585,5.7,32.0,26.04642857142857,191.692,55.716,5.506600000000001,27.533,11.843
244887.0,Lieberman in Love,,,1995,1.4,6.9,39.0,10.033142857142854,71.628,21.438,2.1027142857142858,21.649000000000004,5.741
244891.0,Little Surprises,,,1996,0.986,7.2,36.0,7.7167142857142865,54.017,15.714,30.079,30.079,30.079
244893.0,Tuesday Morning Ride,,,1995,0.6,6.3,35.0,6.969833333333334,41.819,13.802,1.467,1.467,1.467
9804.0,Waterworld,175000000.0,264218220.0,1995,26.25,6.172,135.0,32.791714285714285,344.5880000000001,90.021,12.992,242.75899999999993,66.955
9598.0,Babe,30000000.0,254134910.0,1995,18.573,6.186,91.0,12.014,116.174,28.507,3.3471428571428574,55.45100000000001,8.048
