Index,id,original_title,popularity,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
2718,9886,Johnny Mnemonic,18.532,25000000,19075720,1995,14.927,5.7,97,33.45542857,294.198,133.558,1.812571429,45.003,3.147
2719,9889,Shallow Hal,21.677,40000000,141069860,2001,21.622,6.149,114,24.00542857,280.493,52.843,7.787857143,155.658,10.304
2720,9890,The Stepford Wives,12.685,90000000,102000000,2004,14.624,5.692,93,21.97771429,274.988,39.962,4.889857143,92.278,8.808
2721,9893,Sleepover,14.27,10000000,10143022,2004,14.199,6.022,89,23.09628571,272.835,38.701,1.619714286,29.27,2.107
2722,9894,The Cable Guy,18.066,47000000,102825796,1996,18.591,5.957,96,36.341,405.074,54.128,6.473285714,114.603,20.827
2723,9895,Man of the Year,9.985,20000000,42472472,2006,9.085,5.915,115,19.77457143,193.621,39.962,2.503571429,26.365,3.633
2724,9896,Rat Race,20.007,48000000,85498534,2001,19.429,6.237,112,22.49385714,424.927,30.38,5.069571429,242.768,6.739
2725,9899,The Producers,12.704,45000000,38058335,2005,11.459,6.2,134,20.58914286,238.96,35.397,7.051,126.078,18.11
2726,9900,Grandma's Boy,13.533,5000000,6538177,2006,18.423,6.576,94,20.67242857,200.58,36.903,11.00257143,93.749,40.282
2727,9902,Wrong Turn,56.825,12600000,28650575,2003,52.431,6.349,84,15.384,126.276,21.737,2.875,119.057,3.697
2728,9903,The Hoax,10.793,25000000,11772461,2006,14.421,6.3,116,27.52385714,256.95,51.818,3.672142857,59.956,7.35
2729,9904,The Wild,32.224,80000000,102338515,2006,28.868,5.5,95,22.75885714,358.819,47.594,3.543857143,103.111,4.006
2730,9905,Shallow Grave,10.452,,,1994,11.302,6.998,93,14.65,130.066,36.123,3.528,57.488,6.487
2731,9906,The Ant Bully,29.723,50000000,55181129,2006,30.491,5.702,88,27.89385714,430.736,85.61,16.96471429,175.64,100.285
2732,9907,Barnyard,28.489,51000000,116476887,2006,22.713,5.837,90,22.58828571,313.967,32.961,3.808857143,81.176,6.62
2733,9909,Dangerous Minds,17.165,23000000,179519401,1995,18.619,6.962,99,11.70942857,116.781,28.7,3.178285714,40.619,5.254
2734,9910,Two for the Money,11.884,35000000,30526509,2005,12.826,6.049,122,20.18028571,250.815,33.897,6.254857143,59.246,15.623
2735,9911,Outlaw,9.8,,,2007,8.097,5.312,103,16.11314286,130.688,31.853,2.086,42.666,4.037
2736,9912,The World's Fastest Indian,17.987,25000000,,2005,19.051,7.6,127,16.93171429,160.56,32.48,3.923857143,42.76,7.188
2737,9913,The Skeleton Key,15.859,43000000,93983911,2005,17.325,6.602,104,16.06228571,145.063,32.962,4.408285714,145.319,6.618
2738,9914,Shadow Man,9.765,,,2006,14.561,4.377,91,9.968285714,92.652,19.438,10.471,101.975,23.291
2739,9917,Waist Deep,11.196,,21353303,2006,13.234,6.6,97,9.968142857,81.462,26.333,4.464571429,39.765,11.032
2740,9918,Glory Road,16.607,,42647449,2006,15.414,7.427,118,12.27985714,131.993,15.792,3.439428571,46.684,5.728
2741,9919,How to Lose a Guy in 10 Days,24.223,50000000,177502387,2003,21.573,6.738,116,19.29885714,220.922,32.962,5.417714286,136.67,16.818
2742,9920,Ultraviolet,12.674,30000000,31070211,2006,17.65,5.171,87,15.43228571,129.619,36.641,5.198571429,145.224,6.646
2743,9922,The Postman,12.686,80000000,17626234,1997,14.605,6.227,177,25.46985714,303.948,67.824,22.82342857,167.528,67.824
2744,9923,Domino,12.93,50000000,22944502,2005,13.155,5.949,127,25.78685714,324.416,32.238,11.62142857,331.097,26.412
2745,9924,The Hard Corps,10.497,12000000,,2006,13.985,6.12,110,11.37485714,154.866,29.568,2.052857143,29.365,3.378
2746,9927,The Ringer,9.798,,40442437,2005,8.301,5.731,94,14.22314286,118.744,34.653,4.799285714,43.753,10.304
2747,9928,Robots,35.427,75000000,262511490,2005,32.988,6.416,91,29.40342857,465.738,38.212,4.164142857,111.194,5.146
2748,9929,Astérix et Cléopâtre,12.372,,,1968,11.352,6.952,72,2.584285714,25.047,3.822,2.082285714,19.767,2.744
2749,9930,Legal Eagles,12.552,40000000,93151591,1986,14.325,6.041,116,16.40214286,188.953,25.001,3.875714286,95.058,4.412
2750,9932,Analyze That,16.334,60000000,55003135,2002,12.658,5.795,96,21.04842857,241.305,57.826,5.763285714,57.882,10.431
2751,9941,Down and Out in Beverly Hills,11.996,14000000,62134225,1986,9.705,5.9,103,11.85742857,152.848,17.905,2.760857143,48.634,4.413
2752,9942,Major League,10.69,11000000,75000000,1989,13.707,6.904,107,15.86942857,152.172,20.602,1.875428571,17.324,2.589
2753,9944,The Pelican Brief,17.402,45000000,195268056,1993,15.57,6.596,141,20.79442857,280.261,35.917,4.930285714,78.356,8.254
2754,9945,Vampires,14.235,20000000,20308772,1998,15.335,6.327,108,21.16971429,257.398,61.897,4.431428571,68.889,8.991
2755,9946,End of Days,24.756,100000000,211989043,1999,23.669,6.034,121,19.23971429,229.608,27.354,5.412428571,193.774,7.094
2756,9947,Elektra,18.057,43000000,56681566,2005,21.678,5.017,97,16.62271429,210.395,24.872,6.392857143,253.988,13.788
2757,9948,The Fox and the Hound 2,41.529,24000000,,2006,35.283,6,69,12.72442857,129.792,17.581,1.763285714,33.168,2.743
2758,9950,Find Me Guilty,12.882,13000000,2636637,2006,9.764,6.5,125,17.35671429,185.281,43.07,2.676285714,37.036,5.042
2759,9952,Rescue Dawn,13.725,10000000,7177143,2006,13.927,6.933,120,15.80385714,136.084,38.763,3.602714286,51.653,6.068
2760,9953,A Love Song for Bobby Long,10.697,,1841260,2004,7.643,6.763,119,26.83557143,222.693,69.107,1.927714286,64.672,2.256
2761,9954,The Covenant,15.125,20000000,37597471,2006,18.544,5.512,97,14.64985714,186.48,21.948,3.229285714,89.925,6.959
2762,9955,Blades of Glory,19.528,53000000,118200000,2007,16.817,6.094,93,18.82414286,317.549,34.626,7.438571429,140.276,20.827
2763,9957,The Benchwarmers,15.37,,,2006,12.787,5.838,85,37.84157143,466.867,115.717,11.83742857,170.798,38.272
2764,9958,Trailer Park Boys: The Movie,8.556,5000000,3833507,2006,10.123,6.657,95,6.319285714,66.2,9.252,2.820428571,19.743,7.664
2765,9959,Freedomland,9.886,37665000,14655628,2006,10.643,5.171,113,25.35157143,251.323,51.265,3.964857143,131.891,6.386
2766,9960,Lord of the Flies,9.566,250000,,1963,11.792,6.7,92,2.118714286,15.431,7.357,1.638428571,15.069,2.843
2767,9962,The Good Girl,10.598,8000000,16860964,2002,8.672,6.3,93,30.29442857,259.137,48.807,5.059285714,46.989,22.595
2768,9963,Premonition,11.791,20000000,84297309,2007,14.534,6.26,96,20.81342857,168.558,37.924,2.519,31.814,4.834
2769,9964,Bad Taste,10.299,150000,,1987,9.898,6.365,92,2.964857143,46.554,15.576,15.576,116.766,15.576
2770,9965,"Wake Up, Ron Burgundy: The Lost Movie",9.158,,,2004,9.053,6,93,28.02957143,393.477,48.495,4.881571429,49.164,7.304
2771,9966,The Messengers,16.562,16000000,55060212,2007,17.006,5.706,90,15.53942857,130.09,24.473,4.084,57.807,15.031
2772,9967,Uncommon Valor,11.368,11000000,30503151,1983,11.085,6.201,105,13.722,137.503,35.868,6.986428571,116.787,8.254
2773,9969,Deck the Halls,13.246,51000000,47231070,2006,15.483,5.506,93,18.48728571,295.781,38.183,4.676285714,111.655,7.141
2774,9972,Lock Up,24.708,24000000,22099847,1989,22.179,6.804,115,20.71428571,196.54,42.223,3.773571429,52.958,6.446
2775,9973,Air Buddies,9.036,9000000,,2006,14.168,5.857,80,18.19957143,213.797,25.126,3.274714286,28.587,5.933
2776,9975,Curious George,19.17,50000000,69834815,2006,17.731,6.402,87,22.93471429,298.321,36.076,5.248714286,80.965,20.098
2777,9976,Satan's Little Helper,8.976,,,2005,8.363,5.3,100,12.12328571,93.379,51.605,1.109142857,12.564,1.708
2778,9978,Stormbreaker,12.14,40000000,23937870,2006,11.951,5.2,93,26.35457143,259.892,36.437,10.65614286,84.637,64.056
2779,9980,Maximum Overdrive,13.188,10000000,7433663,1986,12.589,5.8,97,16.81714286,190.707,34.095,10.41314286,103.302,20.194
2780,9981,Kicking & Screaming,9.968,45000000,56070433,2005,11.165,5.793,95,17.42357143,258.938,32.923,3.038,40.374,8.549
2781,9982,Chicken Little,37.355,150000000,314432665,2005,39.106,5.9,81,24.40171429,265.625,38.543,3.446857143,72.298,5.878
2782,9986,Charlotte's Web,19.315,85000000,144000000,2006,22.879,6.209,97,21.05214286,313.276,36.889,3.007285714,42.029,5.882
2783,9988,Beerfest,14.155,17500000,19179969,2006,10.447,5.928,110,17.70014286,300.346,31.336,16.172,301.802,61.897
2784,9989,Antitrust,13.262,30000000,18195610,2001,13.756,6,108,19.78742857,200.054,42.281,3.508428571,40.305,7.458
2785,9990,Walking Tall: Lone Justice,8.123,,,2007,6.026,6.2,95,10.06371429,87.235,28.302,5.123142857,38.262,28.302
2786,9991,Mean Machine,10.487,,,2001,12.211,6.241,99,27.44685714,251.9,126.384,8.583571429,71.296,26.758
2787,9992,Arthur et les Minimoys,24.877,86000000,107944236,2006,22.573,6.388,94,31.47857143,366.591,57.826,10.69328571,90.071,15.914
2788,9994,The Great Mouse Detective,18.09,14000000,38625550,1986,21.195,7.1,74,9.66,87.777,23.285,4.172571429,53.052,5.1
2789,9997,Gabriel,13.057,200000,1395610,2007,13.919,6.013,109,2.797285714,32.031,7.041,0.846285714,11.324,1.4
2790,10002,Mona Lisa,9.329,,5794184,1986,10.433,6.8,105,13.14342857,115.8,31.47,4.641285714,45.957,9.506
2791,10003,The Saint,14.154,68000000,118063304,1997,10.954,6.078,116,20.693,218.296,46.476,3.456,41.987,5.332
2792,10004,Desperation,8.672,12000000,,2006,8.236,5.6,131,21.03942857,186.627,43.051,10.84614286,99.362,20.194
2793,10005,Behind Enemy Lines II: Axis of Evil,11.111,,,2006,14.969,4.8,96,14.34742857,150.701,20.038,2.053,18.289,2.759
2794,10007,See No Evil,16.929,8000000,18707966,2006,18.289,5.435,84,6.616428571,67.241,12.345,2.635857143,87.461,7.697
2795,10008,An American Haunting,11.266,14000000,29612137,2005,13.011,5.6,83,13.67228571,113.358,31.336,3.249285714,97.072,5.699
2796,10009,Brother Bear,70.653,128000000,250397798,2003,72.476,7.254,85,13.77871429,149.562,21.844,3.432857143,97.853,4.485
2797,10010,Brother Bear 2,41.603,,,2006,34.152,6.657,73,19.01585714,202.147,29.707,2.486571429,66.373,5.2
2798,10012,Cursed,26.429,35000000,19294901,2005,31.638,5.46,97,27.92642857,305.517,76.23,7.595285714,288.586,10.002
2799,10013,Peggy Sue Got Married,8.912,18000000,41382841,1986,11.956,6.1,103,34.76642857,326.444,82.701,4.371142857,84.08,9.176
2800,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,28.956,3000000,30000000,1985,25.662,5.812,87,6.769428571,80.529,10.154,4.303285714,73.144,8.973
2801,10015,Heartbreak Ridge,17.381,15000000,42724017,1986,12.674,6.84,130,13.601,177.604,50.802,16.51542857,168.216,50.802
2802,10016,Ghosts of Mars,14.616,28000000,14010832,2001,15.757,5.157,98,33.53771429,330.228,123.947,16.106,178.92,61.897
2803,10017,The Wraith,14.993,2700000,3500000,1986,17.23,6.375,93,16.68857143,142.795,28.364,2.088714286,19.007,4.451
2804,10019,Mannequin,23.905,6000000,42721196,1987,21.38,6.801,89,15.00185714,139.607,44.846,4.153142857,56.102,6.618
2805,10020,Beauty and the Beast,78.854,25000000,424967620,1991,76.208,7.732,84,11.212,184.529,19.386,7.957142857,236.035,11.478
2806,10021,The Secret of My Success,11.842,12000000,110996879,1987,13.767,6.455,111,14.839,201.862,20.038,8.775714286,136.373,26.819
2807,10022,The Pacifier,26.488,56000000,198636868,2005,26.555,6.051,95,18.95642857,261.79,55.721,5.861857143,134.261,13.305
2808,10023,Dragnet,10.249,20000000,66673516,1987,13.154,5.933,106,27.838,259.093,99.618,6.459142857,87.312,21.399
2809,10024,My Sister's Keeper,20.396,30000000,95714875,2009,29.484,7.359,109,18.67428571,199.407,25.369,6.602571429,63.9,11.384
2810,10025,Just My Luck,16.614,28000000,38159905,2006,18.355,6.113,103,23.33957143,214.725,80.49,2.917285714,33.534,5.102
2811,10027,Unleashed,20.466,45000000,50871113,2005,23.498,6.911,103,31.44014286,328.236,76.941,9.526142857,99.472,31.191
2812,10028,Honey,21.114,18000000,62646763,2003,18.21,6.3,94,10.50671429,98.108,33.093,2.059285714,22.215,3.032
2813,10029,Very Bad Things,8.822,30000000,9898412,1998,13.199,6.299,100,21.01657143,194.518,32.878,7.853285714,64.491,29.719
2814,10030,Good Luck Chuck,19.577,25000000,59192128,2007,15.584,5.898,101,15.16128571,211.16,33.093,2.957571429,38.604,5.407
2815,10032,Van Wilder 2: The Rise of Taj,15.288,,6086508,2006,17.408,5.032,97,9.479571429,80.755,34.506,4.483428571,55.109,16.444
2816,10033,Just Friends,19.717,,50817508,2005,16.749,6.187,96,25.686,246.184,77.716,3.030571429,78.244,4.377
2817,10035,100 Girls,11.003,,,2000,14.072,5.801,94,19.23457143,206.716,44.533,2.002285714,61.116,2.744
2818,10040,Miss Congeniality 2: Armed and Fabulous,17.634,,101393569,2005,21.089,5.739,115,20.71642857,362.446,37.924,9.034142857,160.107,37.924
2819,10044,福星高照,11.477,,,1985,18.619,6.4,96,18.76085714,244.329,54.247,8.182,92.602,13.892
2820,10045,Banlieue 13,17.518,12000000,9584131,2004,17.343,6.756,84,5.889142857,60.926,13.324,4.364285714,37.15,10.374
2821,10046,Blueberry,9.927,53000000,,2004,12.17,4.8,124,21.34214286,228.37,28.557,1.898285714,28.783,1.96
2822,10047,Joan of Arc,28.76,85000000,66976317,1999,30.75,6.36,158,20.675,227.625,36.641,8.913142857,70.133,15.914
2823,10048,Stealth,16.731,135000000,76932943,2005,15.013,5.332,121,18.15585714,216.586,25.872,4.705428571,166.019,6.906
2824,10049,Attack Force,11.367,,,2006,9.936,4.618,94,7.157714286,67.459,20.794,7.646428571,59.153,20.794
2825,10050,Get Over It,13.906,22000000,,2001,9.595,5.627,86,35.63014286,301.299,102.416,2.142857143,32.077,3.549
2826,10052,Dragonfly,16.624,60000000,52322400,2002,15.332,6.526,104,24.25442857,260.098,74.08,3.621714286,82.104,5.229
2827,10053,When a Stranger Calls,16.257,15000000,67062123,2006,18.273,5.752,87,16.18771429,173.718,28.305,5.344285714,55.984,14.273
2828,10054,Spy Kids,30.217,35000000,147934180,2001,31.144,5.772,88,29.17585714,280.312,53.205,6.8,137.432,6.8
2829,10056,Killer's Kiss,8.745,75000,,1955,9.412,6.39,68,1.544428571,11.411,5.811,13.75485714,98.225,15.779
2830,10057,The Three Musketeers,24.239,30000000,53898845,1993,18.747,6.389,105,24.44628571,242.525,47.594,5.131714286,87.618,6.767
2831,10060,Get Rich or Die Tryin',24.229,40000000,46442528,2005,26.307,6.78,117,17.00128571,197.489,32.928,3.145571429,39.76,6.591
2832,10061,Escape from L.A.,17.192,50000000,42277365,1996,20.74,5.853,97,25.74128571,352.347,36.749,23.18585714,216.447,61.897
2833,10063,The Breed,14.362,,1675484,2006,10.991,5.345,90,10.73728571,75.161,20.795,3.095,36.695,9.092
2834,10064,Edison,10.443,25000000,4165675,2005,8.815,5.329,99,25.69685714,338.714,67.261,3.657571429,126.805,8.037
2835,10065,The Amityville Horror,26.322,19000000,108047131,2005,25.66,6.1,90,28.02057143,215.155,77.716,5.907,156.087,17.079
2836,10066,House of Wax,89.753,40000000,68766121,2005,45.61,5.91,113,14.19942857,120.31,30.465,6.183857143,146.847,11.735
2837,10067,The Shaggy Dog,9.33,50000000,87134280,2006,17.39,4.9,98,20.08471429,199.192,32.318,6.177285714,66.719,22.49
2838,10068,Nine 1/2 Weeks,20.872,17000000,6735922,1986,20.099,6.108,117,14.40171429,157.91,30.947,6.077428571,106.951,10.209
2839,10069,Stay Alive,17.71,9000000,27105095,2006,17.18,5.852,85,14.49142857,129.567,17.204,3.837714286,74.464,9.333
2840,10070,Feast,11.377,3200000,658573,2005,13.831,6.176,95,14.34414286,144.221,29.896,16.62528571,168.895,59.415
2841,10071,The Brothers Solomon,9.427,,,2007,8.868,5,93,29.91914286,276.759,64.302,10.85857143,89.949,50.23
2842,10072,A Nightmare on Elm Street 3: Dream Warriors,13.468,4000000,44800000,1987,11.156,6.663,96,19.19885714,184.01,76.658,7.841142857,101.334,12.14
2843,10073,Date Movie,16.208,20000000,48548426,2006,20.592,4.204,83,14.95228571,146.254,25.637,2.974857143,30.124,5.102
2844,10074,Hot Rod,10.577,,14353654,2007,13.186,6.379,88,24.286,283.054,54.51,4.947714286,50.464,11.014
2845,10075,Blood and Chocolate,12.184,15000000,6340723,2007,11.051,5.502,98,7.400285714,75.954,16.409,4.353857143,59.46,6.426
2846,10077,A Sound of Thunder,9.259,80000000,11665465,2005,9.059,4.8,101,10.27485714,93.806,21.477,7.370285714,158.802,23.291
2847,10081,The Principal,9.786,11000000,19734940,1987,11.375,6.5,109,9.967,95.594,17.686,1.669428571,17.686,5.36
2848,10083,No Way Out,12.025,15000000,35509515,1987,9.326,6.92,114,30.91585714,273.741,74.08,3.147142857,31.674,7.188
2849,10085,Unrest,13.15,2500000,,2006,10.739,5.78,88,2.823428571,24.164,4.899,1.399428571,34.404,3.691
2850,10086,C'est arrivé près de chez vous,11.48,33000,205569,1992,13.534,7.244,96,1.391,16.337,3.768,2.555428571,32.462,3.768
2851,10090,Reno 911!: Miami,9.237,10000000,20342161,2007,9.216,5.8,84,28.24628571,428.963,53.651,11.66542857,104.748,38.183
2852,10092,Cry_Wolf,11.656,1000000,10047674,2005,12.068,5.814,90,10.72442857,95.269,28.373,3.745714286,43.063,6.992
2853,10093,The Return,9.41,15000000,11992014,2006,10.476,6.153,85,13.80257143,107.186,33.71,1.939857143,28.068,2.919
2854,10096,13 Going on 30,23.936,37000000,96455697,2004,25.802,6.718,98,24.272,333.092,35.212,2.572142857,76.326,3.751
2855,10098,The Kid,12.408,250000,2500000,1921,14.274,8.212,68,5.298857143,64.111,17.345,12.90314286,95.07,17.345
2856,10102,La Grande Bouffe,11.836,,,1973,11.182,7.132,130,4.437714286,45.951,9.018,2.154,20.136,3.287
2857,10103,내 여자친구를 소개합니다,11.566,,5331377,2004,11.687,7.246,123,10.92957143,86.284,37.063,2.167142857,20.571,4.019
2858,10104,Dorm Daze 2,10.781,,,2006,9.902,4.5,100,9.149285714,99.062,12.98,1.924428571,19.471,4.86
2859,10105,Saints and Soldiers,9.187,780000,1310470,2003,9.17,6.4,90,2.131714286,115.291,3.473,1.362,16.642,2.159
2860,10107,Firehouse Dog,10.153,,17384424,2007,10.331,5.9,111,14.28242857,125.53,32.923,2.138857143,38.465,3.128
2861,10110,Empire of the Sun,16.55,35000000,66700000,1987,21.063,7.521,153,15.30957143,169.752,25.291,12.18557143,101.644,31.171
2862,10111,Confetti,8.095,,,2006,7.558,5.8,100,11.546,135.061,30.264,0.958285714,24.54,1.094
2863,10112,The Aristocats,45.704,4000000,55675257,1970,64.572,7.3,78,6.479714286,69.604,10.84,4.092857143,44.606,6.597
2864,10115,Stick It,11.134,,,2006,11.129,6.804,105,17.23128571,201.074,28.369,1.929285714,25.823,2.477
2865,10116,Shinobi,9.371,,,2005,8.808,6.5,107,6.491142857,68.456,8.784,0.788571429,6.12,1.295
2866,10117,Action Jackson,12.609,7000000,20256975,1988,11.563,5.455,96,19.86742857,217.697,34.224,3.177,24.501,5.867
2867,10118,Material Girls,10.418,,11449638,2006,11.631,5.355,97,13.284,134.541,20.672,3.951571429,45.829,12.698
2868,10122,Flight of the Navigator,12.942,9000000,18564613,1986,15.731,6.915,90,10.179,103.774,15.007,4.112857143,63.811,5.78
2869,10126,Colors,22.348,6000000,46616067,1988,15.766,6.518,120,16.71428571,263.695,28.339,4.241857143,37.911,16.89
2870,10127,Critters 2,15.016,4500000,3813293,1988,18.436,5.954,86,10.71214286,94.504,23.752,3.812,29.96,5.458
2871,10128,Alien Nation,10.623,16000000,32155047,1988,7.497,6.077,91,12.37171429,107.333,20.937,4.134857143,96.926,6.643
2872,10130,Gorillas in the Mist,10.796,22000000,,1988,11.898,6.965,129,18.58128571,139.564,85.169,2.774714286,31.007,5.806
2873,10131,A Nightmare on Elm Street 4: The Dream Master,25.409,13000000,49400000,1988,24.827,5.847,94,6.420285714,84.424,9.845,6.747571429,136.784,8.973
2874,10132,Talk Radio,8.308,4000000,3468572,1988,8.594,7.064,110,12.37671429,150.557,25.369,7.122714286,95.679,9.766
2875,10133,Cypher,8.311,7500000,898365,2002,7.609,6.657,95,16.38585714,175.654,40.792,1.849857143,15.349,6.836
2876,10134,Cyborg,22.211,500000,10166459,1989,19.948,5.622,86,9.775,96.064,30.87,6.810428571,59.378,30.87
2877,10135,Road House,18.132,15000000,30050028,1989,14.504,6.588,114,19.78142857,266.703,32.961,6.486428571,118.876,7.527
2878,10136,The Golden Child,15.961,25000000,79817939,1986,17.458,5.91,94,18.424,154.082,33.43,3.201,77.948,6.543
2879,10137,Stuart Little,33.774,133000000,300135367,1999,35.643,6.034,84,18.68242857,243.451,38.763,4.778142857,59.489,12.022
2880,10138,Iron Man 2,122.024,200000000,623933331,2010,122.204,6.833,124,39.82685714,560.929,55.876,25.92914286,315.992,61.897
2881,10139,Milk,12.108,20000000,54589558,2008,16.488,7.268,128,26.23885714,278.963,44.173,4.618857143,65.891,7.826
2882,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,38.461,155000000,415686217,2010,36.941,6.422,113,36.12042857,379.129,91.438,6.325428571,125.152,10.203
2883,10141,Dirty Rotten Scoundrels,14.487,,42039085,1988,13.798,7.11,110,14.21414286,132.257,31.47,2.868285714,24.368,8.808
2884,10142,Casualties of War,19.809,22500000,18671317,1989,16.407,7.16,113,23.472,267.522,54.329,3.914285714,44.399,8.775
2885,10144,The Little Mermaid,136.945,40000000,211343479,1989,122.718,7.348,83,11.85271429,169.807,23.285,5.666428571,205.021,8.691
